2017-03-12 18:21:09,103550_1..S02X031,1,0,140S,1489357175
2017-03-12 18:21:09,104350_1..N02R,1,0,101N,1489357235
2017-03-12 18:21:09,104550_1..S02X031,1,0,137S,1489357373
2017-03-12 18:21:09,104550_1..S02X031,1,1,138S,1489357583
2017-03-12 18:21:09,104550_1..S02X031,1,2,139S,1489357673
2017-03-12 18:21:09,105350_1..N02R,1,0,109N,1489357281
2017-03-12 18:21:09,105350_1..N02R,1,1,108N,1489357371
2017-03-12 18:21:09,105350_1..N02R,1,2,107N,1489357461
2017-03-12 18:21:09,105550_1..S02X031,1,0,128S,1489357269
2017-03-12 18:21:09,105550_1..S02X031,1,1,132S,1489357419
2017-03-12 18:21:09,105550_1..S02X031,1,2,137S,1489357689
2017-03-12 18:21:09,106350_1..N02R,1,0,118N,1489357220
2017-03-12 18:21:09,106350_1..N02R,1,1,117N,1489357280
2017-03-12 18:21:09,106350_1..N02R,1,2,116N,1489357430
2017-03-12 18:21:09,106550_1..S02X031,1,0,127S,1489357456
2017-03-12 18:21:09,106550_1..S02X031,1,1,128S,1489357636
2017-03-12 18:21:09,106550_1..S02X031,1,2,132S,1489357786
2017-03-12 18:21:09,107350_1..N02R,1,0,123N,1489357274
2017-03-12 18:21:09,107350_1..N02R,1,1,122N,1489357394
2017-03-12 18:21:09,107350_1..N02R,1,2,121N,1489357454
2017-03-12 18:21:09,107550_1..S02X031,1,0,119S,1489357243
2017-03-12 18:21:09,107550_1..S02X031,1,1,120S,1489357363
2017-03-12 18:21:09,107550_1..S02X031,1,2,121S,1489357663
2017-03-12 18:21:09,108350_1..N02R,1,0,128N,1489357242
2017-03-12 18:21:09,108350_1..N02R,1,1,127N,1489357332
2017-03-12 18:21:09,108350_1..N02R,1,2,126N,1489357452
2017-03-12 18:21:09,108550_1..S02X031,1,0,113S,1489357261
2017-03-12 18:21:09,108550_1..S02X031,1,1,114S,1489357381
2017-03-12 18:21:09,108550_1..S02X031,1,2,115S,1489357471
2017-03-12 18:21:09,109350_1..N02R,1,0,135N,1489357241
2017-03-12 18:21:09,109350_1..N02R,1,1,134N,1489357331
2017-03-12 18:21:09,109350_1..N02R,1,2,133N,1489357421
2017-03-12 18:21:09,109550_1..S02X031,1,0,107S,1489357271
2017-03-12 18:21:09,109550_1..S02X031,1,1,108S,1489357331
2017-03-12 18:21:09,109550_1..S02X031,1,2,109S,1489357421
2017-03-12 18:21:09,110350_1..N02R,1,0,140N,0
2017-03-12 18:21:09,110350_1..N02R,1,1,139N,1489357560
2017-03-12 18:21:09,110350_1..N02R,1,2,138N,1489357620
2017-03-12 18:21:09,110550_1..S02X031,1,0,101S,0
2017-03-12 18:21:09,110550_1..S02X031,1,1,103S,1489357620
2017-03-12 18:21:09,110550_1..S02X031,1,2,104S,1489357710
2017-03-12 18:21:09,110950_1..S02X031,1,0,101S,0
2017-03-12 18:21:09,110950_1..S02X031,1,1,103S,1489357860
2017-03-12 18:21:09,110950_1..S02X031,1,2,104S,1489357950
2017-03-12 18:21:09,111350_1..N02R,1,0,140N,0
2017-03-12 18:21:09,111350_1..N02R,1,1,139N,1489358160
2017-03-12 18:21:09,111350_1..N02R,1,2,138N,1489358220
2017-03-12 18:21:09,112350_1..N02R,1,0,140N,0
2017-03-12 18:21:09,112350_1..N02R,1,1,139N,1489358760
2017-03-12 18:21:09,112350_1..N02R,1,2,138N,1489358820
2017-03-12 18:21:09,112550_1..S02X031,1,0,101S,0
2017-03-12 18:21:09,112550_1..S02X031,1,1,103S,1489358820
2017-03-12 18:21:09,112550_1..S02X031,1,2,104S,1489358910
2017-03-12 18:21:09,113350_1..S02X031,1,0,101S,0
2017-03-12 18:21:09,113350_1..S02X031,1,1,103S,1489359300
